taxon_name,taxon_name_original,taxname_source,entity_type_tax,taxon_family,life_stage_generic,life_stage_taxon_specific,caste,sex,trait_name,entity_type,value_type,unit_numeric,value,replicates,measurement_remarks,method_number,observation_number,methods,site_name,site_latitude,site_longitude,site_date_of_visit,site_description,site_fire_impact,collection_date,associated_plant_taxa,plant_relation_description,associated_fauna_taxa,associated_fauna_taxa_synonyms,fauna_relation_description,taxname_issues_description,context,source_key,source_doi,source_citation,source_type,secondary_citation
Scaphisoma indutum,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,2,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scaphisoma indutum,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scaphisoma indutum,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,fungus,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scaphisoma perelegans,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,2,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scaphisoma perelegans,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scaphisoma perelegans,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,fungus,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scaphisoma stictum,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,2,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scaphisoma stictum,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scaphisoma stictum,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,fungus,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scydmaenozila macrosticta,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,2.5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scydmaenozila macrosticta,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,wingless,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Scydmaenozila macrosticta,NA,AFD,species,Staphylinidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Seirotrana geniculata,NA,AFD,species,Tenebrionidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,13,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Seirotrana geniculata,NA,AFD,species,Tenebrionidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,wingless,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Seirotrana geniculata,NA,AFD,species,Tenebrionidae,adult,NA,NA,NA,functional_role,metapopulation,NA,NA,detritivore,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Seirotrana geniculata,NA,AFD,species,Tenebrionidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Siagonyx blackburni,Siagonyx blackburni? BF01,AFD,species,Carabidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,14.5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Siagonyx blackburni,Siagonyx blackburni? BF01,AFD,species,Carabidae,all,NA,NA,NA,species_range_categories,metapopulation,NA,NA,likely_sre,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Siagonyx blackburni,Siagonyx blackburni? BF01,AFD,species,Carabidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,wingless,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Siagonyx blackburni,Siagonyx blackburni? BF01,AFD,species,Carabidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Simsonia nicholsoni,NA,AFD,species,Elmidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,5.5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Simsonia nicholsoni,NA,AFD,species,Elmidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Simsonia nicholsoni,NA,AFD,species,Elmidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,water,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Soronia superba,NA,AFD,species,Nitidulidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,2.5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Soronia superba,NA,AFD,species,Nitidulidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Soronia superba,NA,AFD,species,Nitidulidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stelidota nigrovaria,NA,AFD,species,Nitidulidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,2.5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stelidota nigrovaria,NA,AFD,species,Nitidulidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stelidota nigrovaria,NA,AFD,species,Nitidulidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stenotarsoides commodus,Stenotarsus commodus,AFD,species,Endomychidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stenotarsoides commodus,Stenotarsus commodus,AFD,species,Endomychidae,all,NA,NA,NA,species_range_categories,metapopulation,NA,NA,likely_sre,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stenotarsoides commodus,Stenotarsus commodus,AFD,species,Endomychidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stenotarsoides commodus,Stenotarsus commodus,AFD,species,Endomychidae,adult,NA,NA,NA,functional_role,metapopulation,NA,NA,detritivore,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stenotarsoides commodus,Stenotarsus commodus,AFD,species,Endomychidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stenotarsus alternatus,NA,AFD,species,Endomychidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,4,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stenotarsus alternatus,NA,AFD,species,Endomychidae,all,NA,NA,NA,species_range_categories,metapopulation,NA,NA,likely_sre,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stenotarsus alternatus,NA,AFD,species,Endomychidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stenotarsus alternatus,NA,AFD,species,Endomychidae,adult,NA,NA,NA,functional_role,metapopulation,NA,NA,detritivore,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Stenotarsus alternatus,NA,AFD,species,Endomychidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Syndesus cornutus,NA,AFD,species,Lucanidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,10,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Syndesus cornutus,NA,AFD,species,Lucanidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Syndesus cornutus,NA,AFD,species,Lucanidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,in_dead_wood_ground in_standing_wood_dead,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Teraphis crenulata,Teraphis crenata,AFD,species,Carabidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,7,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Teraphis crenulata,Teraphis crenata,AFD,species,Carabidae,all,NA,NA,NA,species_range_categories,metapopulation,NA,NA,likely_sre,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Teraphis crenulata,Teraphis crenata,AFD,species,Carabidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,wingless,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Teraphis crenulata,Teraphis crenata,AFD,species,Carabidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Thoracophorus (Thoracophorus) sculptus,Thoracophorus scupltus,AFD,species,Staphylinidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,2.5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Thoracophorus (Thoracophorus) sculptus,Thoracophorus scupltus,AFD,species,Staphylinidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,wingless,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Thoracophorus (Thoracophorus) sculptus,Thoracophorus scupltus,AFD,species,Staphylinidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Trechimorphus apterus,NA,AFD,species,Carabidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Trechimorphus apterus,NA,AFD,species,Carabidae,all,NA,NA,NA,species_range_categories,metapopulation,NA,NA,sre,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Trechimorphus apterus,NA,AFD,species,Carabidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,wingless,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Trechimorphus apterus,NA,AFD,species,Carabidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Trechimorphus brunneus,Trechimorphus brunneus?,AFD,species,Carabidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,4.5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Trechimorphus brunneus,Trechimorphus brunneus?,AFD,species,Carabidae,all,NA,NA,NA,species_range_categories,metapopulation,NA,NA,sre,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
Trechimorphus brunneus,Trechimorphus brunneus?,AFD,species,Carabidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,wingless,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
